"V1" "V2" "V3" "V4" "V5" "V6"
"1" 0.0386295265052468 0.875182702438906 0.729523231973872 0.211202348582447 0.958182803587988 0.132010258967057
"2" 0.702429684344679 0.237334212986752 0.256455619819462 0.890038614859805 0.933777472237125 0.996335073141381
"3" 0.838826316874474 0.971549649024382 0.219300487311557 0.945916238473728 0.167560041649267 0.21486352593638
"4" 0.0475730318576097 0.238125646021217 0.405094163957983 0.99866090528667 0.0529380508232862 0.223888202570379
"5" 0.0963087561540306 0.358545986935496 0.136275098659098 0.4974706240464 0.48102442198433 0.198482451261953
"6" 0.677014597924426 0.262207572348416 0.327339368406683 0.817446626489982 0.937435937579721 0.758146850625053
"7" 0.28837199578993 0.221554829739034 0.727768098469824 0.239445395534858 0.912495858734474 0.691895795986056
"8" 0.764147711684927 0.800978583050892 0.762062832945958 0.149977857014164 0.925623365910724 0.493125999812037
"9" 0.497839698102325 0.137488637585193 0.331883809762076 0.426654381910339 0.40583328390494 0.3206909915898
"10" 0.932534116785973 0.107720957370475 0.312721636844799 0.381854497129098 0.155071968445554 0.806228340836242
"11" 0.112606986891478 0.991274622268975 0.65554891503416 0.724112847819924 0.315079159103334 0.917858771281317
"12" 0.569239765638486 0.677766608307138 0.515167055418715 0.823163855355233 0.562785042449832 0.861013602931052
"13" 0.225468860706314 0.16134364483878 0.12333900667727 0.593073758296669 0.449534877203405 0.165280881803483
"14" 0.909312304342166 0.552575347246602 0.770519236335531 0.32680493616499 0.495243072509766 0.829491119133309
"15" 0.744263961911201 0.425834787311032 0.983035070123151 0.66953948722221 0.768173167249188 0.21823993534781
"16" 0.462422027019784 0.369601551210508 0.620971356984228 0.286584130721167 0.542484836420044 0.436524788849056
"17" 0.630320037947968 0.41367470077239 0.104893945157528 0.0396266067400575 0.275468373438343 0.377688354812562
"18" 0.443010432180017 0.70481238514185 0.467735017649829 0.0976206203922629 0.62212522700429 0.649327259743586
"19" 0.485002261120826 0.737478200811893 0.981173751875758 0.203729853732511 0.390087730251253 0.435237396042794
"20" 0.01493911142461 0.913960591424257 0.845555688487366 0.179964097449556 0.579033537767828 0.333402787102386
"21" 0.240956084104255 0.033007460879162 0.88532196986489 0.67299488838762 0.660221997415647 0.0778561846818775
"22" 0.291022029938176 0.956141498405486 0.729090782813728 0.756562152178958 0.388060148106888 0.00680314400233328
"23" 0.677248821593821 0.349460038589314 0.526077918475494 0.765120106283575 0.235330301336944 0.0137934982776642
"24" 0.611615994246677 0.0551929706707597 0.143261952092871 0.871196145890281 0.492589928675443 0.758997846627608
